1.677754005561615247e-01 1.112499821567748981e+01 2.745082362259801734e+00 7.517151195038287881e+00 1.133667999958897212e+02 -2.087456217551726638e+02 -7.347862070157410130e+01 2.300000000000000000e+01 1.000000000000000000e+00
5.689913545579040610e-01 1.225906565216801170e+01 2.223192554180210001e-01 6.387032543925541539e+00 8.527662629067677358e+01 -2.122051992634288240e+02 -9.451844867742443057e+01 2.400000000000000000e+01 1.000000000000000000e+00
6.171144364989236131e-01 1.308053915712085846e+01 -2.209107727836893353e+00 5.092709563269406381e+00 5.670363090794254646e+01 -2.094864543795431757e+02 -1.112143717242511087e+02 2.500000000000000000e+01 1.000000000000000000e+00
6.835693097345830749e-01 1.156762977247367452e+01 1.877643988620503190e+00 7.148088104419946909e+00 1.034782032052767420e+02 -2.109112270619862954e+02 -8.154659918679040231e+01 2.600000000000000000e+01 1.000000000000000000e+00
6.933797105054487764e-01 1.278687658585447373e+01 -1.289565189950697022e+00 5.676581997666276358e+00 6.837688681460818430e+01 -2.107693199439132741e+02 -1.044907164056522078e+02 2.700000000000000000e+01 1.000000000000000000e+00
3.145900533046653846e-01 1.307175803069474718e+01 -2.425372876329877414e+00 5.144129770753391284e+00 5.478020407558383909e+01 -2.092978243540835592e+02 -1.115579282143035584e+02 2.800000000000000000e+01 1.000000000000000000e+00
2.107876320540602033e-01 1.058622044049165289e+01 3.707766717195445594e+00 7.882376195683779230e+00 1.224744248168933041e+02 -2.059550300652100816e+02 -6.505284425008417770e+01 2.900000000000000000e+01 1.000000000000000000e+00
3.455763483384069468e-01 1.236828714018840003e+01 -1.557382042931155786e-01 6.244162977502120349e+00 8.118037562477300639e+01 -2.120628097394838392e+02 -9.722911543022911474e+01 3.000000000000000000e+01 1.000000000000000000e+00
4.413674420229575790e-01 1.156278747826590170e+01 1.866171764597230665e+00 7.191880766960052185e+00 1.037289812640692190e+02 -2.106385605472908651e+02 -8.119807125534131842e+01 3.100000000000000000e+01 1.000000000000000000e+00
8.510383589894269241e-01 1.151845392494690046e+01 1.968898639420445518e+00 7.228730859991791213e+00 1.043680370255440124e+02 -2.107299312186594875e+02 -8.024767804875756383e+01 3.200000000000000000e+01 1.000000000000000000e+00
1.762350167972651926e-01 1.276238537455347277e+01 -1.247740899892778810e+00 5.678325637549085592e+00 6.826101266617959595e+01 -2.111579266745298469e+02 -1.045220618852602286e+02 3.300000000000000000e+01 1.000000000000000000e+00
1.250538687847985164e+00 1.294850642977037225e+01 -1.823001595270036690e+00 5.375293416988288442e+00 6.123734065314973662e+01 -2.103946148245817938e+02 -1.086303831186938851e+02 3.400000000000000000e+01 1.000000000000000000e+00
2.262171738843171687e-01 1.196852290001737806e+01 9.269987352965598504e-01 6.776586537843426683e+00 9.361721850774203801e+01 -2.119354343139986838e+02 -8.853473191432021849e+01 3.500000000000000000e+01 1.000000000000000000e+00
6.186630103732317920e-01 1.056813705555948424e+01 3.649654990155561940e+00 7.824961288911808310e+00 1.230958339161422828e+02 -2.067096260033285375e+02 -6.555688129608222425e+01 3.600000000000000000e+01 1.000000000000000000e+00
1.980592026927632254e-01 9.978555275771826771e+00 4.687993031841415359e+00 8.160732970533494779e+00 1.320100872617844061e+02 -2.024516895287262344e+02 -5.639556982756477055e+01 3.700000000000000000e+01 1.000000000000000000e+00
1.812200596159424248e-01 1.353599349152475462e+01 -4.138210361899604450e+00 3.953722915497812629e+00 3.353471758802903935e+01 -2.030142319897156540e+02 -1.218067017202220228e+02 3.800000000000000000e+01 1.000000000000000000e+00
2.176391558806751447e-01 1.338448281479895030e+01 -3.562624809684078464e+00 4.334532021062470264e+00 4.168934803628715713e+01 -2.055771146230605950e+02 -1.188982727339509324e+02 3.900000000000000000e+01 1.000000000000000000e+00
